id;cidade;area;quartos;banheiro;vagas;andar;animal;mobiliado;condominio;aluguel;taxas;seguro;total;alugado;relacao
7026;4;100;2;2;3;12;0;0;1470;3478;180;45;5173;0;974
7027;5;164;3;2;1;15;1;1;1229;3700;198;47;5174;0;1036
7028;5;220;3;3;2;13;1;0;250;4680;184;60;5174;1;1310
7029;5;38;1;1;0;0;1;1;610;4500;6;58;5174;1;1260
7030;5;134;2;2;1;7;0;1;1493;3400;239;44;5176;0;952
7031;5;57;2;2;1;22;0;1;480;4500;140;58;5178;1;1260
7032;5;150;4;4;1;0;1;1;0;4500;615;68;5183;1;1260
7033;5;144;3;3;2;0;1;1;0;5000;109;76;5185;1;1400
7034;3;340;5;4;4;0;1;0;0;4800;300;86;5186;1;1344
7035;5;170;3;5;3;7;1;1;1750;2800;600;36;5186;0;784
7036;5;130;3;2;2;1;0;0;1324;3250;571;42;5187;0;910
7037;5;74;1;2;2;16;1;1;1300;3560;285;46;5191;0;997
7038;2;143;3;3;2;6;1;0;1600;3300;250;42;5192;0;924
7039;5;130;3;4;2;3;0;1;2500;2000;667;26;5193;0;560
7040;1;45;1;1;1;4;0;1;1550;3400;198;46;5194;0;952
7041;5;100;2;2;1;0;1;0;0;4800;321;73;5194;1;1344
7042;2;340;4;5;0;0;0;0;800;4000;334;61;5195;1;1120
7043;3;61;1;1;1;13;1;1;1237;3800;104;56;5197;0;1064
7044;3;215;6;6;6;0;1;0;0;5000;109;89;5198;1;1400
7045;1;73;2;1;1;11;1;1;600;4500;40;60;5200;1;1260
7046;5;100;2;1;0;0;0;0;0;5000;125;76;5201;1;1400
7047;5;52;1;1;1;1;1;1;410;4667;64;60;5201;1;1307
7048;5;37;1;1;1;6;1;1;890;4150;110;53;5203;1;1162
7049;3;102;2;2;1;11;1;1;1900;3000;259;44;5203;0;840
7050;5;158;4;4;4;10;1;1;2250;2500;423;32;5205;0;700
7051;5;80;2;2;1;7;1;0;1363;3700;96;47;5206;0;1036
7052;5;79;2;2;1;3;1;1;1300;3594;267;46;5207;0;1006
7053;5;60;2;2;1;4;1;1;600;4500;50;58;5208;1;1260
7054;5;130;3;2;2;6;1;0;1100;3850;209;49;5208;0;1078
7055;3;230;4;1;1;3;1;0;1287;3500;370;52;5209;0;980
7056;5;120;3;4;2;1;1;0;1500;3000;670;39;5209;0;840
7057;5;180;4;4;2;2;1;0;2600;2000;584;26;5210;0;560
7058;5;180;3;4;3;3;1;0;1600;3500;65;45;5210;0;980
7059;4;95;3;1;1;0;1;1;1434;3500;230;46;5210;0;980
7060;5;70;1;2;1;3;1;0;1054;4000;106;51;5211;1;1120
7061;5;58;2;2;1;6;1;0;450;4700;5;60;5215;1;1316
7062;2;170;4;3;1;10;0;0;1470;3700;0;47;5217;0;1036
7063;5;130;2;1;1;9;1;0;1159;3850;160;49;5218;0;1078
7064;5;136;1;2;2;16;0;0;1767;3000;417;39;5223;0;840
7065;4;35;1;1;0;5;0;1;600;4500;67;58;5225;1;1260
7066;5;55;1;1;1;3;0;1;850;4300;21;55;5226;1;1204
7067;5;213;2;2;3;0;1;0;0;5150;0;78;5228;1;1442
7068;5;280;4;4;7;0;1;1;890;4000;278;61;5229;1;1120
7069;5;90;2;1;0;9;0;0;1200;3850;130;49;5229;0;1078
7070;5;130;3;2;2;1;1;1;1100;3500;584;45;5229;0;980
7071;5;87;2;2;1;5;1;0;2100;2975;117;38;5230;0;833
7072;5;121;2;2;1;2;1;1;1800;3100;292;40;5232;0;868
7073;5;216;4;4;4;9;1;0;1710;2800;686;36;5232;0;784
7074;1;500;8;5;8;0;1;0;0;5000;150;82;5232;1;1400
7075;5;128;2;3;1;4;1;0;755;4339;85;55;5234;1;1215
7076;3;102;3;2;1;9;1;1;1050;4000;125;59;5234;1;1120
7077;5;163;3;2;1;1;1;0;1100;4000;84;51;5235;1;1120
7078;5;58;2;2;1;12;0;1;928;4000;256;51;5235;1;1120
7079;5;300;4;3;8;0;1;0;0;4500;667;68;5235;1;1260
7080;4;250;3;2;1;11;1;0;2000;2700;500;35;5235;0;756
7081;5;115;3;2;2;8;1;0;1900;2900;400;37;5237;0;812
7082;1;2000;4;2;3;0;1;0;0;4956;200;82;5238;1;1388
7083;5;125;3;3;2;4;1;0;1550;3000;650;39;5239;0;840
7084;5;200;3;2;2;0;1;0;0;5000;167;76;5243;1;1400
7085;4;100;3;1;0;13;1;0;1100;3700;396;48;5244;0;1036
7086;4;90;3;3;1;10;1;0;1250;3800;147;49;5246;0;1064
7087;5;243;2;3;2;0;1;0;0;4619;559;70;5248;1;1293
7088;5;102;3;3;0;7;1;0;1270;3500;434;45;5249;0;980
7089;5;58;2;2;1;6;1;0;450;4700;42;60;5252;1;1316
7090;5;60;2;2;1;14;0;1;2435;2600;184;33;5252;0;728
7091;5;52;2;2;1;5;0;1;903;4000;300;51;5254;1;1120
7092;4;120;3;2;1;8;1;0;1470;3550;190;46;5256;0;994
7093;5;170;3;3;2;0;1;0;0;4850;334;73;5257;1;1358
7094;5;73;3;1;1;4;1;1;1270;3800;138;49;5257;0;1064
7095;4;75;4;4;1;9;0;1;700;4500;0;58;5258;1;1260
7096;5;25;1;1;1;4;0;1;1449;3070;700;39;5258;0;860
7097;1;235;4;2;4;0;1;0;0;4700;480;78;5258;1;1316
7098;5;90;2;2;2;2;1;0;1230;3640;342;47;5259;0;1019
7099;5;80;1;2;0;6;0;0;1174;3900;135;50;5259;0;1092
7100;1;260;4;4;5;5;0;0;295;4500;407;60;5262;1;1260
7101;3;281;4;4;2;5;1;0;1300;3500;410;52;5262;0;980
7102;3;80;2;2;2;21;1;0;1380;3670;163;54;5267;0;1028
7103;5;55;1;1;1;2;1;1;790;4200;224;54;5268;1;1176
7104;4;94;3;2;1;25;1;0;1733;3300;192;43;5268;0;924
7105;4;120;3;2;1;10;1;1;1695;3300;231;43;5269;0;924
7106;5;150;4;3;2;13;1;0;1200;3800;220;49;5269;0;1064
7107;3;320;3;4;4;0;1;0;0;4950;234;88;5272;1;1386
7108;5;180;3;2;2;3;1;0;2200;2500;542;32;5274;0;700
7109;1;105;3;2;2;3;1;0;1174;3700;350;50;5274;0;1036
7110;5;63;2;2;1;18;1;0;784;4300;136;55;5275;1;1204
7111;5;200;3;3;0;0;1;0;0;5000;200;76;5276;1;1400
7112;5;40;1;1;1;13;1;0;1840;2990;409;38;5277;0;837
7113;5;400;5;6;0;0;1;0;0;5200;0;79;5279;1;1456
7114;5;300;3;5;2;7;1;0;0;4600;609;70;5279;1;1288
7115;2;135;2;2;2;2;1;0;1175;3800;255;49;5279;0;1064
7116;5;118;3;3;2;6;1;0;1200;3500;534;45;5279;0;980
7117;2;137;3;4;2;2;1;0;1176;3800;257;49;5282;0;1064
7118;5;230;2;1;8;0;1;0;0;4500;720;68;5288;1;1260
7119;5;128;3;2;1;5;1;0;1000;3297;950;42;5289;0;923
7120;5;102;3;3;2;15;1;0;1100;3990;150;51;5291;1;1117
7121;2;226;4;2;2;10;1;0;1850;3000;403;39;5292;0;840
7122;5;180;3;4;3;12;1;1;1600;3400;250;44;5294;0;952
7123;5;22;1;1;1;8;1;1;587;4500;150;58;5295;1;1260
7124;5;118;3;3;2;17;1;1;1000;3890;356;50;5296;1;1089
7125;4;117;3;2;1;7;1;0;750;4110;384;53;5297;1;1151
7126;5;87;2;3;2;1;1;1;1200;3560;492;46;5298;0;997
7127;4;110;2;1;1;6;0;0;1200;3800;250;49;5299;0;1064
7128;5;100;3;3;2;11;1;1;1035;4062;150;52;5299;1;1137
7129;1;76;1;2;2;6;1;0;892;4000;354;54;5300;1;1120
7130;5;160;3;1;2;0;1;0;0;5000;225;76;5301;1;1400
7131;4;125;3;2;1;5;1;1;1460;3500;295;46;5301;0;980
7132;1;400;4;4;4;0;1;0;0;4900;320;81;5301;1;1372
7133;4;90;2;2;1;4;1;0;1200;3800;253;49;5302;0;1064
7134;5;160;4;4;0;9;1;1;1300;3175;787;41;5303;0;889
7135;5;123;3;3;2;3;0;1;1527;3400;334;44;5305;0;952
7136;4;105;3;2;1;6;1;0;1881;3200;184;42;5307;0;896
7137;5;180;3;3;3;0;1;0;0;5000;235;76;5311;1;1400
7138;5;181;4;5;3;5;1;0;2100;2600;579;33;5312;0;728
7139;5;139;2;2;1;4;1;0;707;4396;153;56;5312;1;1231
7140;5;140;2;2;2;8;1;1;880;3990;394;51;5315;1;1117
7141;5;60;1;2;1;2;1;0;1155;4000;112;51;5318;0;1120
7142;5;170;3;3;2;0;1;0;0;5000;242;76;5318;1;1400
7143;1;150;4;2;2;1;1;0;1357;3700;211;50;5318;0;1036
7144;5;70;1;2;1;16;1;0;1344;3800;125;49;5318;0;1064
7145;5;120;2;2;2;22;0;1;1400;3500;375;45;5320;0;980
7146;5;211;2;2;2;0;1;0;1;4500;752;68;5321;1;1260
7147;5;185;3;3;2;5;1;0;1900;3280;100;42;5322;0;918
7148;2;348;3;3;3;0;1;0;0;4850;400;73;5323;1;1358
7149;5;225;2;2;3;0;1;0;0;4800;450;73;5323;1;1344
7150;5;127;3;2;2;1;1;0;0;5000;250;76;5326;1;1400
7151;1;68;2;2;2;5;1;0;1365;3900;9;52;5326;0;1092
7152;5;300;4;2;6;0;1;0;0;5000;250;76;5326;1;1400
7153;5;120;3;2;2;0;1;0;0;5000;250;76;5326;1;1400
7154;4;100;3;2;1;6;1;0;1300;3800;180;49;5329;0;1064
7155;5;135;3;3;2;7;0;1;1855;2800;641;36;5332;0;784
7156;5;65;2;2;2;7;1;1;1037;4000;245;51;5333;1;1120
7157;5;80;2;1;1;2;1;1;1600;3500;188;45;5333;0;980
7158;3;110;4;1;1;3;1;0;600;2200;2500;33;5333;1;616
7159;5;215;3;2;0;4;0;0;1054;4000;229;51;5334;1;1120
7160;5;70;2;2;1;8;0;1;1600;3440;250;44;5334;0;963
7161;5;108;2;1;3;0;1;0;0;5000;260;76;5336;1;1400
7162;4;70;2;2;1;4;1;0;1500;3460;332;45;5337;0;969
7163;1;269;4;3;2;0;1;0;0;4900;357;81;5338;1;1372
7164;5;160;3;2;0;12;1;0;1239;3900;150;50;5339;0;1092
7165;5;53;1;1;1;3;1;0;694;4390;200;56;5340;1;1229
7166;5;100;2;2;1;6;1;0;1050;4000;240;51;5341;1;1120
7167;5;70;2;2;1;16;0;0;662;4500;122;58;5342;1;1260
7168;5;100;2;2;2;24;1;1;900;4370;17;56;5343;1;1224
7169;5;267;3;6;6;0;1;0;0;4800;470;73;5343;1;1344
7170;4;140;3;1;1;3;1;0;1200;4090;0;53;5343;0;1145
7171;5;53;1;1;1;4;1;0;690;4398;200;56;5344;1;1231
7172;5;100;2;1;1;11;1;0;1173;4000;120;51;5344;0;1120
7173;5;80;3;3;2;20;1;0;600;4450;242;57;5349;1;1246
7174;5;106;2;3;2;14;1;1;1109;3980;209;51;5349;1;1114
7175;5;126;3;3;2;7;0;0;2500;2500;317;32;5349;0;700
7176;4;88;2;3;1;9;0;1;1614;3500;221;16;5351;0;980
7177;5;190;3;4;4;0;1;0;0;5000;275;76;5351;1;1400
7178;4;60;2;2;0;7;1;0;1300;4000;1;52;5353;0;1120
7179;5;300;6;6;4;0;1;0;0;4700;584;71;5355;1;1316
7180;3;104;3;3;2;4;1;0;1200;3900;200;57;5357;0;1092
7181;5;54;1;1;1;8;1;1;1250;3850;209;49;5358;0;1078
7182;5;210;3;4;3;7;1;0;1700;2790;834;36;5360;0;781
7183;5;130;3;2;2;0;1;0;0;5100;183;77;5360;1;1428
7184;4;140;3;2;3;2;1;1;926;4235;145;55;5361;1;1186
7185;3;313;3;3;4;5;1;1;650;4500;150;66;5366;1;1260
7186;5;380;4;2;4;0;1;0;0;4600;700;70;5370;1;1288
7187;5;48;1;1;1;9;0;1;925;4300;90;55;5370;1;1204
7188;4;98;2;2;1;7;0;1;1600;3500;225;46;5371;0;980
7189;5;160;3;2;2;13;1;0;1200;3900;221;50;5371;0;1092
7190;5;98;3;3;2;1;1;1;1975;2900;459;37;5371;0;812
7191;2;140;4;4;2;6;1;0;1700;3300;330;42;5372;0;924
7192;4;88;3;2;1;6;1;0;1586;3500;240;46;5372;0;980
7193;5;290;3;3;1;5;1;0;2500;2500;340;32;5372;0;700
7194;5;147;3;2;2;4;1;1;1313;3600;414;46;5373;0;1008
7195;5;190;3;4;3;14;1;1;1700;2740;900;35;5375;0;767
7196;5;190;4;4;2;4;1;0;2000;3200;134;41;5375;0;896
7197;5;150;3;3;3;19;1;1;1800;2800;740;36;5376;0;784
7198;5;140;3;3;2;0;1;0;0;5000;300;76;5376;1;1400
7199;5;120;3;3;2;6;1;0;1800;3400;134;44;5378;0;952
7200;5;98;2;3;3;13;0;0;800;4150;375;53;5378;1;1162
7201;5;32;1;1;1;18;0;1;1600;3500;234;45;5379;0;980
7202;4;120;3;2;0;2;1;0;1300;3700;331;48;5379;0;1036
7203;3;350;5;4;2;0;1;0;0;4794;500;86;5380;1;1342
7204;1;150;4;2;2;8;1;0;730;4200;396;56;5382;1;1176
7205;5;50;2;1;1;3;1;0;700;4500;125;58;5383;1;1260
7206;3;92;2;2;1;2;1;1;645;2100;2610;31;5386;0;588
7207;5;96;2;1;0;9;1;1;940;4387;3;56;5386;1;1228
7208;5;69;2;2;1;11;0;1;1000;4100;234;52;5386;1;1148
7209;5;32;1;1;1;1;1;1;700;4500;128;58;5386;1;1260
7210;5;93;3;3;2;7;1;1;1230;3750;359;48;5387;0;1050
7211;5;215;3;1;1;18;1;0;1100;4000;240;51;5391;1;1120
7212;5;190;3;3;2;5;1;0;1800;3260;292;42;5394;0;913
7213;5;80;2;2;1;1;0;1;2224;2800;334;36;5394;0;784
7214;5;215;3;4;2;0;1;0;0;5000;318;76;5394;1;1400
7215;5;140;3;2;2;2;1;0;1480;3700;167;47;5394;0;1036
7216;5;65;2;1;2;21;1;0;1111;4000;233;51;5395;1;1120
7217;5;82;2;2;0;13;1;1;800;4500;38;58;5396;1;1260
7218;4;90;3;2;1;10;0;1;1500;3500;350;46;5396;0;980
7219;4;117;3;4;1;2;1;0;0;4870;464;63;5397;1;1364
7220;5;175;3;3;3;8;1;0;1700;3500;153;45;5398;0;980
7221;5;350;4;5;2;0;1;0;0;5000;325;76;5401;1;1400
7222;1;170;3;2;0;0;1;0;0;5000;320;82;5402;1;1400
7223;5;168;3;3;5;16;1;0;1675;3500;184;45;5404;0;980
7224;5;250;2;2;1;0;1;0;0;4800;534;73;5407;1;1344
7225;4;180;3;3;1;2;1;0;2000;2910;459;38;5407;0;815
7226;4;80;2;3;1;12;1;1;850;4500;0;58;5408;1;1260
7227;5;250;4;3;3;0;1;1;0;5000;334;76;5410;1;1400
7228;5;135;3;2;3;7;1;0;1941;2800;635;36;5412;0;784
7229;4;47;2;2;0;5;1;1;990;4210;158;55;5413;1;1179
7230;1;105;3;2;2;2;0;0;1681;3300;390;44;5415;0;924
7231;5;145;3;2;2;6;1;0;1834;3000;546;39;5419;0;840
7232;5;81;2;1;1;4;0;0;1121;3910;340;50;5421;0;1095
7233;3;216;3;2;1;23;1;0;1400;3800;167;56;5423;0;1064
7234;3;180;3;2;3;2;1;1;0;5100;250;75;5425;1;1428
7235;5;132;3;3;2;1;0;1;2084;2700;606;35;5425;0;756
7236;3;180;3;2;3;2;1;1;0;5100;250;75;5425;1;1428
7237;5;135;3;3;0;1;0;0;1400;3810;167;49;5426;0;1067
7238;5;76;2;1;1;12;0;1;906;4250;217;54;5427;1;1190
7239;3;240;5;4;4;0;1;0;0;4760;584;85;5429;1;1333
7240;2;136;4;5;2;10;1;0;1300;3800;280;49;5429;0;1064
7241;2;110;2;2;0;18;1;1;960;4200;218;54;5432;1;1176
7242;5;600;5;7;5;0;1;0;0;5200;155;79;5434;1;1456
7243;4;70;2;2;1;9;1;0;1200;4000;184;52;5436;0;1120
7244;5;230;3;4;0;16;1;1;1700;3000;700;39;5439;0;840
7245;5;129;3;4;2;8;1;0;1800;3000;600;39;5439;0;840
7246;5;130;2;2;0;6;1;0;1343;3974;71;51;5439;0;1113
7247;5;260;3;4;3;0;1;0;0;5000;393;47;5440;1;1400
7248;5;300;4;4;3;0;1;1;0;5080;284;77;5441;1;1422
7249;5;136;3;4;3;4;0;0;1546;3500;350;45;5441;0;980
7250;3;300;8;3;0;0;1;0;0;5100;250;91;5441;1;1428
7251;4;300;4;3;1;0;1;0;0;5000;367;77;5444;1;1400
7252;2;308;3;3;4;0;1;0;0;4700;673;71;5444;1;1316
7253;3;282;4;2;4;0;1;1;0;5000;355;89;5444;1;1400
7254;5;129;3;2;3;7;1;0;1190;3400;811;44;5445;0;952
7255;5;168;3;4;5;7;1;1;1610;3600;190;46;5446;0;1008
7256;5;136;3;3;2;1;0;0;1680;3200;525;41;5446;0;896
7257;5;87;2;2;1;3;1;1;2100;3337;0;9;5446;0;934
7258;1;410;4;4;4;0;1;1;0;4900;466;81;5447;1;1372
7259;1;1000;3;4;2;0;1;0;0;5000;365;82;5447;1;1400
7260;4;114;2;2;1;7;0;0;1450;3600;350;47;5447;0;1008
7261;5;117;4;5;4;10;0;0;1523;3175;711;41;5450;0;889
7262;1;170;4;2;2;2;1;0;1100;4000;297;54;5451;1;1120
7263;5;123;2;2;2;6;1;0;1800;2990;625;38;5453;0;837
7264;5;323;5;5;3;0;1;0;0;4800;582;73;5455;1;1344
7265;5;98;3;2;2;10;1;0;900;4500;0;58;5458;1;1260
7266;4;105;3;2;1;5;1;0;1350;3700;380;28;5458;0;1036
7267;5;76;2;2;2;3;1;1;900;4500;0;58;5458;1;1260
7268;5;160;3;3;3;10;1;1;1850;3500;63;45;5458;0;980
7269;5;450;4;6;2;0;1;0;0;4900;486;74;5460;1;1372
7270;4;170;4;3;2;10;1;0;2500;2430;500;32;5462;0;680
7271;5;260;4;4;2;0;1;0;0;5200;184;79;5463;1;1456
7272;1;75;2;2;2;6;0;1;823;4200;384;56;5463;1;1176
7273;5;76;1;2;1;4;1;1;1180;4200;30;54;5464;0;1176
7274;4;135;3;2;1;2;1;0;1940;3060;428;40;5468;0;857
7275;5;178;3;2;3;8;1;0;1000;4250;167;54;5471;1;1190
7276;5;160;3;3;1;11;1;0;1809;3370;250;43;5472;0;944
7277;5;105;2;3;2;6;1;0;1850;3200;385;41;5476;0;896
7278;5;200;3;4;4;5;1;1;1800;2953;686;38;5477;0;827
7279;3;117;3;3;2;9;1;1;1090;4000;329;59;5478;1;1120
7280;5;63;2;2;1;20;1;0;784;4500;136;58;5478;1;1260
7281;3;281;4;3;4;0;1;1;0;4950;442;88;5480;1;1386
7282;5;120;2;3;2;0;1;0;0;5400;0;82;5482;1;1512
7283;5;130;3;3;2;3;1;0;1140;4000;292;51;5483;0;1120
7284;2;74;2;2;2;9;1;1;500;4920;0;63;5483;1;1378
7285;5;100;2;1;1;5;1;1;1400;3800;234;49;5483;0;1064
7286;4;140;3;3;1;1;1;0;2285;2820;343;37;5485;0;790
7287;5;320;4;5;3;0;1;0;0;5000;409;76;5485;1;1400
7288;5;142;2;3;2;18;1;0;1400;3550;492;45;5487;0;994
7289;4;215;3;2;0;5;1;0;1400;4000;38;52;5490;0;1120
7290;5;450;3;3;8;0;1;1;0;5015;400;76;5491;1;1404
7291;4;126;3;2;1;11;1;0;1658;3200;591;42;5491;0;896
7292;5;82;2;1;2;10;1;1;2020;3100;333;40;5493;0;868
7293;5;217;3;5;6;0;1;0;0;5000;417;76;5493;1;1400
7294;5;98;3;2;2;12;0;0;958;4300;180;55;5493;1;1204
7295;4;250;5;3;4;0;1;0;0;5000;417;77;5494;1;1400
7296;2;230;4;4;8;0;1;0;0;5100;320;77;5497;1;1428
7297;5;115;2;2;2;10;0;1;1395;3800;259;49;5503;0;1064
7298;5;240;4;4;3;9;1;0;2500;2144;834;28;5506;0;600
7299;5;110;3;2;1;14;0;0;950;4500;0;58;5508;1;1260
7300;3;87;3;3;2;5;1;0;1300;4000;150;59;5509;0;1120
7301;5;138;3;2;3;0;1;0;0;5200;231;79;5510;1;1456
7302;5;145;2;2;1;1;1;1;1463;4000;0;51;5514;0;1120
7303;1;384;5;4;6;0;0;0;0;5000;435;82;5517;1;1400
7304;5;76;3;2;2;5;1;1;754;4500;205;58;5517;1;1260
7305;5;120;3;2;2;23;0;0;722;4500;238;58;5518;1;1260
7306;5;271;3;2;2;0;1;0;0;4800;646;73;5519;1;1344
7307;5;127;3;2;1;5;1;0;1780;3300;400;42;5522;0;924
7308;5;103;3;2;1;7;1;0;944;4400;126;56;5526;1;1232
7309;5;83;2;3;2;8;1;0;1555;3200;735;41;5531;0;896
7310;5;35;1;1;1;17;1;1;1280;4000;200;51;5531;0;1120
7311;5;400;5;4;2;12;1;0;2675;2000;832;26;5533;0;560
7312;5;250;4;2;6;0;1;0;0;5000;458;76;5534;1;1400
7313;1;360;3;3;4;0;1;0;0;5000;454;82;5536;1;1400
7314;5;100;2;3;2;7;1;1;1110;4000;375;51;5536;1;1120
7315;2;108;1;3;2;9;1;0;980;4500;0;58;5538;1;1260
7316;5;146;3;2;2;14;1;1;1400;3500;600;45;5545;0;980
7317;5;140;3;2;2;0;1;0;0;3000;2500;46;5546;1;840
7318;5;90;1;2;1;12;1;1;1235;4200;58;54;5547;0;1176
7319;5;107;2;1;0;1;1;0;480;4950;55;63;5548;1;1386
7320;4;85;3;2;1;17;1;0;1100;4170;225;54;5549;1;1168
7321;5;56;1;1;2;7;0;1;1300;3958;242;51;5551;0;1108
7322;5;40;1;1;1;11;1;1;1233;4065;202;52;5552;0;1138
7323;5;96;2;1;1;2;1;0;1080;4300;118;55;5553;1;1204
7324;1;200;4;4;2;5;1;1;900;4100;500;55;5555;1;1148
7325;5;130;2;2;1;0;1;0;1100;4300;100;55;5555;1;1204
7326;5;150;3;2;1;1;1;1;1600;3600;310;46;5556;0;1008
7327;5;77;2;1;1;14;1;0;980;4500;18;58;5556;1;1260
7328;1;197;4;2;3;3;1;0;850;4250;400;57;5557;1;1190
7329;5;110;3;2;1;10;1;0;1000;4500;0;58;5558;1;1260
7330;5;90;2;2;2;8;1;0;965;4500;36;58;5559;1;1260
7331;1;178;4;4;4;1;1;0;1200;3900;409;52;5561;0;1092
7332;2;104;2;2;2;7;1;1;1100;4200;210;54;5564;1;1176
7333;4;70;1;1;0;11;0;1;500;5000;0;65;5565;1;1400
7334;4;112;3;2;0;7;1;0;1344;3900;271;51;5566;0;1092
7335;5;180;3;2;1;4;1;0;1300;4000;218;51;5569;0;1120
7336;5;100;4;3;0;4;1;1;1060;4280;175;55;5570;1;1198
7337;3;197;4;3;2;4;1;0;2000;3200;325;47;5572;0;896
7338;4;45;1;1;1;10;1;1;2450;2500;593;33;5576;0;700
7339;5;160;3;3;0;0;0;0;0;5000;500;76;5576;1;1400
7340;5;220;3;2;1;0;1;0;0;5000;500;76;5576;1;1400
7341;2;80;3;1;4;0;1;0;0;5500;0;83;5583;1;1540
7342;5;235;3;4;3;2;1;0;2000;2550;1000;33;5583;0;714
7343;5;150;2;1;2;0;1;0;0;5500;0;83;5583;1;1540
7344;4;65;1;1;1;6;0;1;1100;4000;434;52;5586;1;1120
7345;4;150;3;2;1;12;1;1;1100;4200;234;55;5589;1;1176
7346;4;120;3;1;0;3;0;0;800;4500;234;58;5592;1;1260
7347;1;140;4;3;3;8;1;0;1805;3200;545;43;5593;0;896
7348;5;360;7;6;6;0;1;0;0;5270;245;80;5595;1;1476
7349;4;77;2;2;2;2;1;0;1039;4200;301;55;5595;1;1176
7350;4;230;3;4;3;10;1;0;2000;3000;556;39;5595;0;840
7351;1;241;5;4;3;0;1;0;0;5200;310;86;5596;1;1456
7352;1;200;4;3;2;4;1;0;1164;4000;378;54;5596;0;1120
7353;5;100;2;3;1;2;1;0;1260;3973;315;51;5599;0;1112
7354;5;115;3;1;2;5;1;0;945;4300;300;55;5600;1;1204
7355;5;250;4;2;5;0;1;0;841;4000;701;61;5603;1;1120
7356;5;116;3;4;2;1;1;1;1242;3900;413;50;5605;0;1092
7357;5;213;4;3;0;3;1;1;440;5100;0;65;5605;1;1428
7358;5;35;1;1;1;16;1;1;572;4900;70;63;5605;1;1372
7359;5;195;4;3;4;7;1;0;1808;2700;1067;35;5610;0;756
7360;5;60;1;1;2;2;0;0;3398;1900;288;25;5611;0;532
7361;5;51;1;1;1;25;1;1;714;4650;190;59;5613;1;1302
7362;5;300;4;5;4;0;1;0;0;5000;538;76;5614;1;1400
7363;5;70;2;1;1;7;1;1;2065;3300;211;42;5618;0;924
7364;1;300;5;3;6;0;1;0;0;5200;334;86;5620;1;1456
7365;4;140;3;2;1;10;1;0;1600;3600;375;47;5622;0;1008
7366;5;180;3;3;1;3;1;0;2200;3100;300;22;5622;0;868
7367;4;190;4;3;1;4;1;0;1570;3500;506;46;5622;0;980
7368;5;61;2;1;1;11;0;1;2065;3300;216;42;5623;0;924
7369;5;130;3;2;0;1;1;1;550;4800;215;61;5626;1;1344
7370;1;136;4;3;3;9;1;0;1240;3900;434;52;5626;0;1092
7371;2;180;4;3;2;0;1;0;1050;4348;167;66;5631;1;1217
7372;4;84;3;3;1;12;1;1;1500;3860;229;50;5639;0;1081
7373;4;253;4;3;1;5;1;0;2000;3000;600;39;5639;0;840
7374;5;140;3;4;3;18;1;0;1100;4000;489;51;5640;1;1120
7375;4;45;1;1;0;8;1;1;1690;3900;0;51;5641;0;1092
7376;5;250;4;5;3;0;1;0;0;5000;565;76;5641;1;1400
7377;1;360;5;2;2;1;1;0;550;4600;436;62;5648;1;1288
7378;5;200;3;2;3;3;1;0;1600;4000;0;51;5651;0;1120
7379;4;110;2;3;1;1;0;0;900;4600;92;60;5652;1;1288
7380;2;296;6;4;8;0;1;0;0;5200;375;79;5654;1;1456
7381;5;100;3;2;1;6;1;0;1684;3600;325;46;5655;0;1008
7382;2;326;3;3;4;0;1;0;870;4200;523;64;5657;1;1176
7383;3;110;3;3;2;5;1;1;1300;4000;300;59;5659;0;1120
7384;5;60;1;1;1;8;1;0;900;4600;100;59;5659;1;1288
7385;5;300;3;3;5;0;1;0;0;5000;584;76;5660;1;1400
7386;5;140;2;1;2;0;1;0;0;5000;584;76;5660;1;1400
7387;4;220;3;2;2;8;1;0;1850;3500;265;46;5661;0;980
7388;4;100;3;2;1;5;0;0;980;4500;125;58;5663;1;1260
7389;2;462;4;7;4;0;1;0;0;5000;590;76;5666;1;1400
7390;5;130;3;2;1;1;0;0;1144;4300;167;55;5666;1;1204
7391;5;500;3;3;7;0;1;0;0;5500;84;83;5667;1;1540
7392;1;150;4;4;4;12;1;0;890;4200;522;56;5668;1;1176
7393;5;400;3;6;3;0;1;0;0;4780;817;72;5669;1;1338
7394;5;160;3;3;2;10;1;0;1229;4000;390;51;5670;0;1120
7395;4;200;4;2;1;8;0;1;1500;3800;321;49;5670;0;1064
7396;5;132;3;4;3;2;0;0;2137;2980;520;38;5675;0;834
7397;3;140;3;1;1;11;1;1;1000;4445;166;65;5676;1;1245
7398;3;225;4;4;2;0;1;0;800;4445;352;79;5676;1;1245
7399;4;41;1;1;1;2;0;1;2100;3200;355;24;5679;0;896
7400;5;60;2;2;1;10;1;1;1938;3400;300;44;5682;0;952
7401;5;130;3;1;1;0;1;0;0;5600;0;85;5685;1;1568
7402;4;77;3;1;0;2;1;1;1163;4200;269;55;5687;1;1176
7403;5;88;2;2;2;8;1;1;1000;4500;134;58;5692;1;1260
7404;2;180;3;4;4;0;1;0;1000;4500;127;68;5695;1;1260
7405;5;148;3;2;3;5;1;1;1750;3300;609;42;5701;0;924
7406;4;90;2;2;0;10;1;1;1900;3500;255;46;5701;0;980
7407;5;90;3;1;2;6;1;0;1250;4100;300;52;5702;0;1148
7408;5;236;4;3;3;13;1;0;3070;1600;1015;21;5706;0;448
7409;5;58;1;1;1;13;1;1;750;4700;200;60;5710;1;1316
